USERID,GENDER,RACE,AGE,PROVINCE,CHANNEL2,DURATION2,VIEW_DATE,VIEW_TIME,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,DAY_TYPE,TIME_BUCKET,DURATION_BUCKET,AGE_BUCKET
789004,male,None,36,Northern Cape,Boomerang,00:00:51.000,2016-02-04,14:23:00.000,Feb,4,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
789004,male,None,36,Northern Cape,Africa Magic,00:00:34.000,2016-02-09,12:58:00.000,Feb,9,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
789004,male,None,36,Northern Cape,Supersport Live Events,00:02:58.000,2016-02-12,13:54:00.000,Feb,12,Fri,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
789004,male,None,36,Northern Cape,Africa Magic,00:02:03.000,2016-02-23,14:03:00.000,Feb,23,Tue,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
411036,female,white,27,Western Cape,Supersport Live Events,00:00:16.000,2016-01-06,14:09:00.000,Jan,6,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2368953,male,indian_asian,40,Gauteng,ICC Cricket World Cup 2011,00:00:02.000,2016-03-30,17:47:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
2368953,male,indian_asian,40,Gauteng,ICC Cricket World Cup 2011,00:13:36.000,2016-03-30,10:58:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
2368953,male,indian_asian,40,Gauteng,SawSee,00:00:02.000,2016-03-30,08:06:00.000,Mar,30,Wed,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
2368953,male,indian_asian,40,Gauteng,ICC Cricket World Cup 2011,00:00:42.000,2016-03-30,09:34:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
585562,female,None,38,Northern Cape,E! Entertainment,00:00:00.000,2016-01-04,22:04:00.000,Jan,4,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
585562,female,None,38,Northern Cape,Cartoon Network,00:00:52.000,2016-01-04,17:40:00.000,Jan,4,Mon,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
763525,male,black,37,Gauteng,SuperSport Blitz,00:03:48.000,2016-03-16,18:39:00.000,Mar,16,Wed,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
39353,None,None,0,None,Trace TV,00:03:30.000,2016-01-05,03:54:00.000,Jan,5,Tue,Weekday,Overnight (01:00 – 05:59),Short Form Programs (00:03:00 – 00:14:59),Kids / Tweens (0–12)
390361,female,coloured,24,Gauteng,Channel O,00:00:42.000,2016-02-18,02:36:00.000,Feb,18,Thu,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
819507,female,indian_asian,28,Gauteng,Supersport Live Events,00:02:30.000,2016-03-24,13:20:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
819507,female,indian_asian,28,Gauteng,SuperSport Blitz,00:00:00.000,2016-03-12,19:16:00.000,Mar,12,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2216346,female,coloured,48,Western Cape,Boomerang,00:03:24.000,2016-02-13,22:57:00.000,Feb,13,Sat,Weekend,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
789010,male,black,23,Northern Cape,Boomerang,00:00:22.000,2016-02-10,09:44:00.000,Feb,10,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
789010,male,black,23,Northern Cape,Supersport Live Events,00:01:20.000,2016-02-10,08:50:00.000,Feb,10,Wed,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
789010,male,black,23,Northern Cape,Trace TV,00:00:18.000,2016-02-10,22:35:00.000,Feb,10,Wed,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
809304,male,black,49,Mpumalanga,Supersport Live Events,00:01:26.000,2016-02-05,21:28:00.000,Feb,5,Fri,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
809304,male,black,49,Mpumalanga,Channel O,00:04:45.000,2016-01-25,10:55:00.000,Jan,25,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
809304,male,black,49,Mpumalanga,ICC Cricket World Cup 2011,00:07:48.000,2016-03-30,10:35:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
868317,None,None,0,None,Africa Magic,00:16:03.000,2016-03-30,00:00:00.000,Mar,30,Wed,Weekday,Late Night (23:00 – 00:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Kids / Tweens (0–12)
868317,None,None,0,None,CNN,00:01:45.000,2016-03-29,23:18:00.000,Mar,29,Tue,Weekday,Late Night (23:00 – 00:59),Very Short Engagement (00:01:00 – 00:02:59),Kids / Tweens (0–12)
809306,male,white,30,Kwazulu Natal,Supersport Live Events,02:09:52.000,2016-02-26,10:08:00.000,Feb,26,Fri,Weekday,Daytime (09:00 – 15:59),Feature-Length / Extended Episode (02:00:00 – 03:59:59),Adults (25–34)
809306,male,white,30,Kwazulu Natal,E! Entertainment,00:00:28.000,2016-03-22,16:28:00.000,Mar,22,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809306,male,white,30,Kwazulu Natal,Boomerang,00:04:08.000,2016-01-03,19:42:00.000,Jan,3,Sun,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
809306,male,white,30,Kwazulu Natal,Boomerang,00:01:02.000,2016-01-02,21:41:00.000,Jan,2,Sat,Weekend,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
809306,male,white,30,Kwazulu Natal,Supersport Live Events,00:00:34.000,2016-03-26,07:08:00.000,Mar,26,Sat,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809306,male,white,30,Kwazulu Natal,Supersport Live Events,00:00:00.000,2016-03-26,07:33:00.000,Mar,26,Sat,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
257113,male,black,27,Kwazulu Natal,Trace TV,00:00:00.000,2016-02-28,20:13:00.000,Feb,28,Sun,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
1999889,male,coloured,34,Western Cape,ICC Cricket World Cup 2011,00:03:48.000,2016-02-24,13:35:00.000,Feb,24,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
1999889,male,coloured,34,Western Cape,Supersport Live Events,00:22:30.000,2016-02-16,18:06:00.000,Feb,16,Tue,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
1999889,male,coloured,34,Western Cape,Supersport Live Events,00:01:50.000,2016-01-26,06:46:00.000,Jan,26,Tue,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
1999889,male,coloured,34,Western Cape,Supersport Live Events,00:01:44.000,2016-01-26,06:49:00.000,Jan,26,Tue,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
1999889,male,coloured,34,Western Cape,Break in transmission,00:00:15.000,2016-02-27,17:00:00.000,Feb,27,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
1999889,male,coloured,34,Western Cape,Trace TV,00:02:48.000,2016-02-08,11:53:00.000,Feb,8,Mon,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
2092115,male,black,49,Mpumalanga,Boomerang,00:05:29.000,2016-02-13,19:37:00.000,Feb,13,Sat,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
895624,female,black,42,Kwazulu Natal,Trace TV,00:00:36.000,2016-03-21,21:26:00.000,Mar,21,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
797639,male,white,22,Kwazulu Natal,Supersport Live Events,00:01:00.000,2016-02-17,19:00:00.000,Feb,17,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
919522,male,indian_asian,41,Mpumalanga,Channel O,00:00:24.000,2016-03-28,20:36:00.000,Mar,28,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
919522,male,indian_asian,41,Mpumalanga,ICC Cricket World Cup 2011,00:00:10.000,2016-03-30,11:04:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
919522,male,indian_asian,41,Mpumalanga,CNN,00:00:03.000,2016-03-28,10:00:00.000,Mar,28,Mon,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
926512,male,indian_asian,29,Limpopo,Supersport Live Events,01:02:28.000,2016-03-24,17:29:00.000,Mar,24,Thu,Weekday,Early Evening (16:00 – 19:59),One-Hour Programs (01:00:00 – 01:59:59),Adults (25–34)
772147,male,black,29,Kwazulu Natal,Channel O,00:01:00.000,2016-01-29,19:40:00.000,Jan,29,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
772147,male,black,29,Kwazulu Natal,Trace TV,00:01:12.000,2016-03-04,18:12:00.000,Mar,4,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
772147,male,black,29,Kwazulu Natal,Channel O,00:01:39.000,2016-01-26,13:28:00.000,Jan,26,Tue,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
772147,male,black,29,Kwazulu Natal,Cartoon Network,00:00:49.000,2016-01-23,19:45:00.000,Jan,23,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
772147,male,black,29,Kwazulu Natal,Supersport Live Events,00:01:34.000,2016-03-05,15:25:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
866540,male,coloured,33,Western Cape,Channel O,00:00:12.000,2016-03-08,21:30:00.000,Mar,8,Tue,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
606205,None,None,0,None,Supersport Live Events,00:00:04.000,2016-01-08,20:31:00.000,Jan,8,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Kids / Tweens (0–12)
940010,male,black,27,Gauteng,Supersport Live Events,00:00:40.000,2016-03-26,10:35:00.000,Mar,26,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
904933,male,indian_asian,28,Western Cape,Supersport Live Events,00:48:30.000,2016-03-24,17:29:00.000,Mar,24,Thu,Weekday,Early Evening (16:00 – 19:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
904933,male,indian_asian,28,Western Cape,ICC Cricket World Cup 2011,00:19:30.000,2016-03-30,13:44:00.000,Mar,30,Wed,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
809311,male,coloured,30,Western Cape,Supersport Live Events,00:00:58.000,2016-02-19,18:12:00.000,Feb,19,Fri,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809311,male,coloured,30,Western Cape,Supersport Live Events,00:00:16.000,2016-02-19,09:09:00.000,Feb,19,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809311,male,coloured,30,Western Cape,Supersport Live Events,00:01:06.000,2016-02-26,17:34:00.000,Feb,26,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
809311,male,coloured,30,Western Cape,Supersport Live Events,00:00:20.000,2016-02-19,14:45:00.000,Feb,19,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809311,male,coloured,30,Western Cape,Supersport Live Events,00:01:04.000,2016-02-19,08:36:00.000,Feb,19,Fri,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
809311,male,coloured,30,Western Cape,ICC Cricket World Cup 2011,00:00:50.000,2016-02-25,09:04:00.000,Feb,25,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809311,male,coloured,30,Western Cape,Supersport Live Events,00:00:42.000,2016-02-25,18:43:00.000,Feb,25,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809311,male,coloured,30,Western Cape,ICC Cricket World Cup 2011,00:52:22.000,2016-03-12,12:52:00.000,Mar,12,Sat,Weekend,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
809311,male,coloured,30,Western Cape,ICC Cricket World Cup 2011,00:03:50.000,2016-02-23,12:52:00.000,Feb,23,Tue,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
809311,male,coloured,30,Western Cape,SuperSport Blitz,00:00:00.000,2016-02-20,20:15:00.000,Feb,20,Sat,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
894473,male,indian_asian,38,Mpumalanga,Supersport Live Events,00:34:36.000,2016-03-24,11:36:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
894473,male,indian_asian,38,Mpumalanga,Supersport Live Events,00:17:40.000,2016-03-24,17:14:00.000,Mar,24,Thu,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
894473,male,indian_asian,38,Mpumalanga,Supersport Live Events,00:02:00.000,2016-03-24,10:55:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
809312,male,black,19,Gauteng,Trace TV,00:33:18.000,2016-02-22,15:28:00.000,Feb,22,Mon,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Young Adults (18–24)
809312,male,black,19,Gauteng,Cartoon Network,00:01:06.000,2016-02-02,07:05:00.000,Feb,2,Tue,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
809312,male,black,19,Gauteng,Channel O,00:00:45.000,2016-02-09,11:24:00.000,Feb,9,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
833457,male,None,37,Western Cape,Boomerang,00:14:23.000,2016-03-10,23:37:00.000,Mar,10,Thu,Weekday,Late Night (23:00 – 00:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
773393,male,white,17,Western Cape,Boomerang,00:09:03.000,2016-02-08,12:01:00.000,Feb,8,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Teens (13–17)
892856,male,black,44,Mpumalanga,Cartoon Network,00:03:55.000,2016-03-27,18:56:00.000,Mar,27,Sun,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
809313,male,white,53,Gauteng,Supersport Live Events,02:09:48.000,2016-02-26,20:40:00.000,Feb,26,Fri,Weekday,Prime Time (20:00 – 22:59),Feature-Length / Extended Episode (02:00:00 – 03:59:59),Older Adults (45–54)
809313,male,white,53,Gauteng,Supersport Live Events,00:02:08.000,2016-02-19,19:55:00.000,Feb,19,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
809313,male,white,53,Gauteng,Boomerang,00:17:21.000,2016-03-18,15:48:00.000,Mar,18,Fri,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Older Adults (45–54)
1391279,male,indian_asian,31,Gauteng,Supersport Live Events,00:00:00.000,2016-03-29,23:54:00.000,Mar,29,Tue,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,ICC Cricket World Cup 2011,00:10:26.000,2016-03-11,12:18:00.000,Mar,11,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,ICC Cricket World Cup 2011,00:07:32.000,2016-03-23,10:31:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,ICC Cricket World Cup 2011,00:07:50.000,2016-03-23,10:44:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,ICC Cricket World Cup 2011,00:02:02.000,2016-03-23,14:20:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,CNN,00:00:14.000,2016-03-05,13:23:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,kykNET,00:01:42.000,2016-03-06,00:31:00.000,Mar,6,Sun,Weekend,Late Night (23:00 – 00:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
2426231,male,indian_asian,32,Gauteng,SuperSport Blitz,00:02:34.000,2016-03-26,10:29:00.000,Mar,26,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
1106801,male,coloured,24,Kwazulu Natal,Boomerang,00:01:11.000,2016-01-13,20:09:00.000,Jan,13,Wed,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
809315,male,black,34,Free State,Africa Magic,00:00:22.000,2016-02-18,19:29:00.000,Feb,18,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809315,male,black,34,Free State,Channel O,00:11:24.000,2016-02-27,09:56:00.000,Feb,27,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
636026,female,white,39,Gauteng,Boomerang,00:00:00.000,2016-03-29,02:06:00.000,Mar,29,Tue,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
891865,male,indian_asian,36,North West,Supersport Live Events,00:22:32.000,2016-03-24,10:56:00.000,Mar,24,Thu,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
809316,female,black,29,Mpumalanga,Supersport Live Events,00:01:38.000,2016-03-05,17:40:00.000,Mar,5,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
809316,female,black,29,Mpumalanga,Supersport Live Events,00:03:28.000,2016-03-26,08:29:00.000,Mar,26,Sat,Weekend,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
803869,male,None,43,Mpumalanga,Supersport Live Events,00:01:10.000,2016-03-08,19:36:00.000,Mar,8,Tue,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
2090836,male,coloured,30,Western Cape,Trace TV,00:22:33.000,2016-01-31,17:17:00.000,Jan,31,Sun,Weekend,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
2090836,male,coloured,30,Western Cape,Channel O,00:07:54.000,2016-01-24,14:59:00.000,Jan,24,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
2090836,male,coloured,30,Western Cape,Supersport Live Events,00:00:18.000,2016-01-23,20:04:00.000,Jan,23,Sat,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2090836,male,coloured,30,Western Cape,Trace TV,00:00:30.000,2016-01-23,07:47:00.000,Jan,23,Sat,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
809317,male,None,29,Western Cape,Cartoon Network,00:01:28.000,2016-02-21,14:46:00.000,Feb,21,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
809317,male,None,29,Western Cape,M-Net,00:03:40.000,2016-02-20,22:11:00.000,Feb,20,Sat,Weekend,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
809317,male,None,29,Western Cape,M-Net,00:00:49.000,2016-02-19,22:25:00.000,Feb,19,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
789022,male,coloured,36,Eastern Cape,Channel O,00:00:00.000,2016-02-18,22:48:00.000,Feb,18,Thu,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
789022,male,coloured,36,Eastern Cape,Trace TV,00:05:36.000,2016-02-16,21:34:00.000,Feb,16,Tue,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
779704,male,black,34,Gauteng,Channel O,00:20:09.000,2016-02-10,14:05:00.000,Feb,10,Wed,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
